artifact_id,mode,topic,route,metric_name,metric_value,expected_median,robust_scale,residual,is_scored,group_count,method_source,computed_at
32814,informes,"Investigacion cultural DESCRIPTIVA (historia, estetica, derecho, contexto social; nada operativo, nada de sintesis quimica ni cultivo, no perfilar personas reales): genealogia visual de los diagramas de Markush",research/informes/archive,consultas,1.0,2.0,0.09339102823522089,-7.222,1,520,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32814,informes,"Investigacion cultural DESCRIPTIVA (historia, estetica, derecho, contexto social; nada operativo, nada de sintesis quimica ni cultivo, no perfilar personas reales): genealogia visual de los diagramas de Markush",research/informes/archive,duracion_ms,92223.0,72042.5,37149.5,0.366,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32814,informes,"Investigacion cultural DESCRIPTIVA (historia, estetica, derecho, contexto social; nada operativo, nada de sintesis quimica ni cultivo, no perfilar personas reales): genealogia visual de los diagramas de Markush",research/informes/archive,errores,1.0,0.0,0.6706143758014423,1.006,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32814,informes,"Investigacion cultural DESCRIPTIVA (historia, estetica, derecho, contexto social; nada operativo, nada de sintesis quimica ni cultivo, no perfilar personas reales): genealogia visual de los diagramas de Markush",research/informes/archive,fuentes,3.0,6.0,0.5788732954894917,3.496,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32814,informes,"Investigacion cultural DESCRIPTIVA (historia, estetica, derecho, contexto social; nada operativo, nada de sintesis quimica ni cultivo, no perfilar personas reales): genealogia visual de los diagramas de Markush",research/informes/archive,iteraciones,1.0,2.0,0.09820171977053876,-6.868,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32814,informes,"Investigacion cultural DESCRIPTIVA (historia, estetica, derecho, contexto social; nada operativo, nada de sintesis quimica ni cultivo, no perfilar personas reales): genealogia visual de los diagramas de Markush",research/informes/archive,llamadas_llm,4.0,8.0,1.0,-2.698,1,518,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32814,informes,"Investigacion cultural DESCRIPTIVA (historia, estetica, derecho, contexto social; nada operativo, nada de sintesis quimica ni cultivo, no perfilar personas reales): genealogia visual de los diagramas de Markush",research/informes/archive,profundidad_cadena,2.0,1.0,0.20703480841076957,3.258,1,518,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32817,informes,No se encontró información específica sobre la productora que organizó el evento.,research/informes/archive,consultas,2.0,2.0,0.09339102823522089,0.0,1,520,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32817,informes,No se encontró información específica sobre la productora que organizó el evento.,research/informes/archive,deriva_consultas,1.0,1.0,0.001505559730974543,0.0,1,448,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32817,informes,No se encontró información específica sobre la productora que organizó el evento.,research/informes/archive,duracion_ms,412936.0,72042.5,37149.5,6.189,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32817,informes,No se encontró información específica sobre la productora que organizó el evento.,research/informes/archive,errores,0.0,0.0,0.6706143758014423,0.0,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32817,informes,No se encontró información específica sobre la productora que organizó el evento.,research/informes/archive,fuentes,6.0,6.0,0.5788732954894917,-0.0,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32817,informes,No se encontró información específica sobre la productora que organizó el evento.,research/informes/archive,iteraciones,2.0,2.0,0.09820171977053876,0.0,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32817,informes,No se encontró información específica sobre la productora que organizó el evento.,research/informes/archive,llamadas_llm,11.0,8.0,1.0,2.023,1,518,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32817,informes,No se encontró información específica sobre la productora que organizó el evento.,research/informes/archive,profundidad_cadena,1.0,1.0,0.20703480841076957,0.0,1,518,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32820,informes,"En CHILE (Santiago y alrededores), que productora organizo el evento del 23/10/2023 con VIVE LE VOYAGE, HUESO, ECHOES en el cartel? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la productora, del recinto, de vent",research/informes/archive,consultas,2.0,2.0,0.09339102823522089,0.0,1,520,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32820,informes,"En CHILE (Santiago y alrededores), que productora organizo el evento del 23/10/2023 con VIVE LE VOYAGE, HUESO, ECHOES en el cartel? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la productora, del recinto, de vent",research/informes/archive,deriva_consultas,1.0,1.0,0.001505559730974543,0.0,1,448,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32820,informes,"En CHILE (Santiago y alrededores), que productora organizo el evento del 23/10/2023 con VIVE LE VOYAGE, HUESO, ECHOES en el cartel? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la productora, del recinto, de vent",research/informes/archive,duracion_ms,178679.0,72042.5,37149.5,1.936,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32820,informes,"En CHILE (Santiago y alrededores), que productora organizo el evento del 23/10/2023 con VIVE LE VOYAGE, HUESO, ECHOES en el cartel? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la productora, del recinto, de vent",research/informes/archive,errores,0.0,0.0,0.6706143758014423,0.0,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32820,informes,"En CHILE (Santiago y alrededores), que productora organizo el evento del 23/10/2023 con VIVE LE VOYAGE, HUESO, ECHOES en el cartel? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la productora, del recinto, de vent",research/informes/archive,fuentes,6.0,6.0,0.5788732954894917,-0.0,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32820,informes,"En CHILE (Santiago y alrededores), que productora organizo el evento del 23/10/2023 con VIVE LE VOYAGE, HUESO, ECHOES en el cartel? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la productora, del recinto, de vent",research/informes/archive,iteraciones,2.0,2.0,0.09820171977053876,0.0,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32820,informes,"En CHILE (Santiago y alrededores), que productora organizo el evento del 23/10/2023 con VIVE LE VOYAGE, HUESO, ECHOES en el cartel? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la productora, del recinto, de vent",research/informes/archive,llamadas_llm,8.0,8.0,1.0,0.0,1,518,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32820,informes,"En CHILE (Santiago y alrededores), que productora organizo el evento del 23/10/2023 con VIVE LE VOYAGE, HUESO, ECHOES en el cartel? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la productora, del recinto, de vent",research/informes/archive,profundidad_cadena,1.0,1.0,0.20703480841076957,0.0,1,518,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32821,informes,revisar informe MAK antes de producir mas: 20260716-061438-wachuma-uso-ceremonial-historia-y-estado.md,research/informes/archive,consultas,2.0,2.0,0.09339102823522089,0.0,1,520,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32821,informes,revisar informe MAK antes de producir mas: 20260716-061438-wachuma-uso-ceremonial-historia-y-estado.md,research/informes/archive,deriva_consultas,1.0,1.0,0.001505559730974543,0.0,1,448,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32821,informes,revisar informe MAK antes de producir mas: 20260716-061438-wachuma-uso-ceremonial-historia-y-estado.md,research/informes/archive,duracion_ms,300619.0,72042.5,37149.5,4.15,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32821,informes,revisar informe MAK antes de producir mas: 20260716-061438-wachuma-uso-ceremonial-historia-y-estado.md,research/informes/archive,errores,0.0,0.0,0.6706143758014423,0.0,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32821,informes,revisar informe MAK antes de producir mas: 20260716-061438-wachuma-uso-ceremonial-historia-y-estado.md,research/informes/archive,fuentes,6.0,6.0,0.5788732954894917,-0.0,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32821,informes,revisar informe MAK antes de producir mas: 20260716-061438-wachuma-uso-ceremonial-historia-y-estado.md,research/informes/archive,iteraciones,2.0,2.0,0.09820171977053876,0.0,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32821,informes,revisar informe MAK antes de producir mas: 20260716-061438-wachuma-uso-ceremonial-historia-y-estado.md,research/informes/archive,llamadas_llm,9.0,8.0,1.0,0.674,1,518,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32821,informes,revisar informe MAK antes de producir mas: 20260716-061438-wachuma-uso-ceremonial-historia-y-estado.md,research/informes/archive,profundidad_cadena,1.0,1.0,0.20703480841076957,0.0,1,518,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32828,informes,"Investigacion cultural DESCRIPTIVA (historia, estetica, derecho, contexto social; nada operativo, no perfilar personas reales): latido: branding de cepas y diagramas de Markush: el mito del linaje como retorica visual",research/informes/archive,consultas,2.0,2.0,0.09339102823522089,0.0,1,520,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32828,informes,"Investigacion cultural DESCRIPTIVA (historia, estetica, derecho, contexto social; nada operativo, no perfilar personas reales): latido: branding de cepas y diagramas de Markush: el mito del linaje como retorica visual",research/informes/archive,deriva_consultas,1.0,1.0,0.001505559730974543,0.0,1,448,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32828,informes,"Investigacion cultural DESCRIPTIVA (historia, estetica, derecho, contexto social; nada operativo, no perfilar personas reales): latido: branding de cepas y diagramas de Markush: el mito del linaje como retorica visual",research/informes/archive,duracion_ms,475348.0,72042.5,37149.5,7.322,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32828,informes,"Investigacion cultural DESCRIPTIVA (historia, estetica, derecho, contexto social; nada operativo, no perfilar personas reales): latido: branding de cepas y diagramas de Markush: el mito del linaje como retorica visual",research/informes/archive,errores,0.0,0.0,0.6706143758014423,0.0,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32828,informes,"Investigacion cultural DESCRIPTIVA (historia, estetica, derecho, contexto social; nada operativo, no perfilar personas reales): latido: branding de cepas y diagramas de Markush: el mito del linaje como retorica visual",research/informes/archive,fuentes,6.0,6.0,0.5788732954894917,-0.0,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32828,informes,"Investigacion cultural DESCRIPTIVA (historia, estetica, derecho, contexto social; nada operativo, no perfilar personas reales): latido: branding de cepas y diagramas de Markush: el mito del linaje como retorica visual",research/informes/archive,iteraciones,2.0,2.0,0.09820171977053876,0.0,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32828,informes,"Investigacion cultural DESCRIPTIVA (historia, estetica, derecho, contexto social; nada operativo, no perfilar personas reales): latido: branding de cepas y diagramas de Markush: el mito del linaje como retorica visual",research/informes/archive,llamadas_llm,8.0,8.0,1.0,0.0,1,518,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32828,informes,"Investigacion cultural DESCRIPTIVA (historia, estetica, derecho, contexto social; nada operativo, no perfilar personas reales): latido: branding de cepas y diagramas de Markush: el mito del linaje como retorica visual",research/informes/archive,profundidad_cadena,1.0,1.0,0.20703480841076957,0.0,1,518,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32832,informes,"Consulta FACTICA sobre un evento publico y la organizacion que lo produjo. Buscar en fuentes web actuales (sitios de la productora, ticketeras, prensa, redes del evento), NO en literatura academica. El sujeto es la EMPRESA U ORGANIZACION productora: los nombres de artistas solo sirven para identificar de que evento se habla, y no se investiga ni se perfila a ninguna persona. Responder SOLO con lo que una fuente confirme, citandola. Si no se encuentra, decir explicitamente que no se encontro: una respuesta vacia verificable vale mas que una plausible inventada. En CHILE (Santiago y alrededores), que productora organizo el evento del 23 de Julio de 2024 con VALLS en el cartel? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la productora, del recinto, de venta de entradas o",research/informes/archive,consultas,2.0,2.0,0.09339102823522089,0.0,1,520,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32832,informes,"Consulta FACTICA sobre un evento publico y la organizacion que lo produjo. Buscar en fuentes web actuales (sitios de la productora, ticketeras, prensa, redes del evento), NO en literatura academica. El sujeto es la EMPRESA U ORGANIZACION productora: los nombres de artistas solo sirven para identificar de que evento se habla, y no se investiga ni se perfila a ninguna persona. Responder SOLO con lo que una fuente confirme, citandola. Si no se encuentra, decir explicitamente que no se encontro: una respuesta vacia verificable vale mas que una plausible inventada. En CHILE (Santiago y alrededores), que productora organizo el evento del 23 de Julio de 2024 con VALLS en el cartel? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la productora, del recinto, de venta de entradas o",research/informes/archive,deriva_consultas,1.0,1.0,0.001505559730974543,0.0,1,448,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32832,informes,"Consulta FACTICA sobre un evento publico y la organizacion que lo produjo. Buscar en fuentes web actuales (sitios de la productora, ticketeras, prensa, redes del evento), NO en literatura academica. El sujeto es la EMPRESA U ORGANIZACION productora: los nombres de artistas solo sirven para identificar de que evento se habla, y no se investiga ni se perfila a ninguna persona. Responder SOLO con lo que una fuente confirme, citandola. Si no se encuentra, decir explicitamente que no se encontro: una respuesta vacia verificable vale mas que una plausible inventada. En CHILE (Santiago y alrededores), que productora organizo el evento del 23 de Julio de 2024 con VALLS en el cartel? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la productora, del recinto, de venta de entradas o",research/informes/archive,duracion_ms,142009.0,72042.5,37149.5,1.27,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32832,informes,"Consulta FACTICA sobre un evento publico y la organizacion que lo produjo. Buscar en fuentes web actuales (sitios de la productora, ticketeras, prensa, redes del evento), NO en literatura academica. El sujeto es la EMPRESA U ORGANIZACION productora: los nombres de artistas solo sirven para identificar de que evento se habla, y no se investiga ni se perfila a ninguna persona. Responder SOLO con lo que una fuente confirme, citandola. Si no se encuentra, decir explicitamente que no se encontro: una respuesta vacia verificable vale mas que una plausible inventada. En CHILE (Santiago y alrededores), que productora organizo el evento del 23 de Julio de 2024 con VALLS en el cartel? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la productora, del recinto, de venta de entradas o",research/informes/archive,errores,0.0,0.0,0.6706143758014423,0.0,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32832,informes,"Consulta FACTICA sobre un evento publico y la organizacion que lo produjo. Buscar en fuentes web actuales (sitios de la productora, ticketeras, prensa, redes del evento), NO en literatura academica. El sujeto es la EMPRESA U ORGANIZACION productora: los nombres de artistas solo sirven para identificar de que evento se habla, y no se investiga ni se perfila a ninguna persona. Responder SOLO con lo que una fuente confirme, citandola. Si no se encuentra, decir explicitamente que no se encontro: una respuesta vacia verificable vale mas que una plausible inventada. En CHILE (Santiago y alrededores), que productora organizo el evento del 23 de Julio de 2024 con VALLS en el cartel? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la productora, del recinto, de venta de entradas o",research/informes/archive,fuentes,4.0,6.0,0.5788732954894917,2.33,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32832,informes,"Consulta FACTICA sobre un evento publico y la organizacion que lo produjo. Buscar en fuentes web actuales (sitios de la productora, ticketeras, prensa, redes del evento), NO en literatura academica. El sujeto es la EMPRESA U ORGANIZACION productora: los nombres de artistas solo sirven para identificar de que evento se habla, y no se investiga ni se perfila a ninguna persona. Responder SOLO con lo que una fuente confirme, citandola. Si no se encuentra, decir explicitamente que no se encontro: una respuesta vacia verificable vale mas que una plausible inventada. En CHILE (Santiago y alrededores), que productora organizo el evento del 23 de Julio de 2024 con VALLS en el cartel? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la productora, del recinto, de venta de entradas o",research/informes/archive,iteraciones,2.0,2.0,0.09820171977053876,0.0,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32832,informes,"Consulta FACTICA sobre un evento publico y la organizacion que lo produjo. Buscar en fuentes web actuales (sitios de la productora, ticketeras, prensa, redes del evento), NO en literatura academica. El sujeto es la EMPRESA U ORGANIZACION productora: los nombres de artistas solo sirven para identificar de que evento se habla, y no se investiga ni se perfila a ninguna persona. Responder SOLO con lo que una fuente confirme, citandola. Si no se encuentra, decir explicitamente que no se encontro: una respuesta vacia verificable vale mas que una plausible inventada. En CHILE (Santiago y alrededores), que productora organizo el evento del 23 de Julio de 2024 con VALLS en el cartel? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la productora, del recinto, de venta de entradas o",research/informes/archive,llamadas_llm,6.0,8.0,1.0,-1.349,1,518,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32832,informes,"Consulta FACTICA sobre un evento publico y la organizacion que lo produjo. Buscar en fuentes web actuales (sitios de la productora, ticketeras, prensa, redes del evento), NO en literatura academica. El sujeto es la EMPRESA U ORGANIZACION productora: los nombres de artistas solo sirven para identificar de que evento se habla, y no se investiga ni se perfila a ninguna persona. Responder SOLO con lo que una fuente confirme, citandola. Si no se encuentra, decir explicitamente que no se encontro: una respuesta vacia verificable vale mas que una plausible inventada. En CHILE (Santiago y alrededores), que productora organizo el evento del 23 de Julio de 2024 con VALLS en el cartel? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la productora, del recinto, de venta de entradas o",research/informes/archive,profundidad_cadena,1.0,1.0,0.20703480841076957,0.0,1,518,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32833,informes,"Consulta FACTICA sobre un evento publico y la organizacion que lo produjo. Buscar en fuentes web actuales (sitios de la productora, ticketeras, prensa, redes del evento), NO en literatura academica. El sujeto es la EMPRESA U ORGANIZACION productora: los nombres de artistas solo sirven para identificar de que evento se habla, y no se investiga ni se perfila a ninguna persona. Responder SOLO con lo que una fuente confirme, citandola. Si no se encuentra, decir explicitamente que no se encontro: una respuesta vacia verificable vale mas que una plausible inventada. En CHILE (Santiago y alrededores), que productora organizo el evento del ABR 18 con DURANTE, EZEQUIEL ARIAS, MATY OWL en el cartel en PARQUE CIUDAD EMPRESARIAL? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la pro",research/informes/archive,consultas,2.0,2.0,0.09339102823522089,0.0,1,520,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32833,informes,"Consulta FACTICA sobre un evento publico y la organizacion que lo produjo. Buscar en fuentes web actuales (sitios de la productora, ticketeras, prensa, redes del evento), NO en literatura academica. El sujeto es la EMPRESA U ORGANIZACION productora: los nombres de artistas solo sirven para identificar de que evento se habla, y no se investiga ni se perfila a ninguna persona. Responder SOLO con lo que una fuente confirme, citandola. Si no se encuentra, decir explicitamente que no se encontro: una respuesta vacia verificable vale mas que una plausible inventada. En CHILE (Santiago y alrededores), que productora organizo el evento del ABR 18 con DURANTE, EZEQUIEL ARIAS, MATY OWL en el cartel en PARQUE CIUDAD EMPRESARIAL? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la pro",research/informes/archive,deriva_consultas,1.0,1.0,0.001505559730974543,0.0,1,448,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32833,informes,"Consulta FACTICA sobre un evento publico y la organizacion que lo produjo. Buscar en fuentes web actuales (sitios de la productora, ticketeras, prensa, redes del evento), NO en literatura academica. El sujeto es la EMPRESA U ORGANIZACION productora: los nombres de artistas solo sirven para identificar de que evento se habla, y no se investiga ni se perfila a ninguna persona. Responder SOLO con lo que una fuente confirme, citandola. Si no se encuentra, decir explicitamente que no se encontro: una respuesta vacia verificable vale mas que una plausible inventada. En CHILE (Santiago y alrededores), que productora organizo el evento del ABR 18 con DURANTE, EZEQUIEL ARIAS, MATY OWL en el cartel en PARQUE CIUDAD EMPRESARIAL? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la pro",research/informes/archive,duracion_ms,27816.0,72042.5,37149.5,-0.803,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32833,informes,"Consulta FACTICA sobre un evento publico y la organizacion que lo produjo. Buscar en fuentes web actuales (sitios de la productora, ticketeras, prensa, redes del evento), NO en literatura academica. El sujeto es la EMPRESA U ORGANIZACION productora: los nombres de artistas solo sirven para identificar de que evento se habla, y no se investiga ni se perfila a ninguna persona. Responder SOLO con lo que una fuente confirme, citandola. Si no se encuentra, decir explicitamente que no se encontro: una respuesta vacia verificable vale mas que una plausible inventada. En CHILE (Santiago y alrededores), que productora organizo el evento del ABR 18 con DURANTE, EZEQUIEL ARIAS, MATY OWL en el cartel en PARQUE CIUDAD EMPRESARIAL? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la pro",research/informes/archive,errores,1.0,0.0,0.6706143758014423,1.006,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32833,informes,"Consulta FACTICA sobre un evento publico y la organizacion que lo produjo. Buscar en fuentes web actuales (sitios de la productora, ticketeras, prensa, redes del evento), NO en literatura academica. El sujeto es la EMPRESA U ORGANIZACION productora: los nombres de artistas solo sirven para identificar de que evento se habla, y no se investiga ni se perfila a ninguna persona. Responder SOLO con lo que una fuente confirme, citandola. Si no se encuentra, decir explicitamente que no se encontro: una respuesta vacia verificable vale mas que una plausible inventada. En CHILE (Santiago y alrededores), que productora organizo el evento del ABR 18 con DURANTE, EZEQUIEL ARIAS, MATY OWL en el cartel en PARQUE CIUDAD EMPRESARIAL? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la pro",research/informes/archive,fuentes,6.0,6.0,0.5788732954894917,-0.0,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32833,informes,"Consulta FACTICA sobre un evento publico y la organizacion que lo produjo. Buscar en fuentes web actuales (sitios de la productora, ticketeras, prensa, redes del evento), NO en literatura academica. El sujeto es la EMPRESA U ORGANIZACION productora: los nombres de artistas solo sirven para identificar de que evento se habla, y no se investiga ni se perfila a ninguna persona. Responder SOLO con lo que una fuente confirme, citandola. Si no se encuentra, decir explicitamente que no se encontro: una respuesta vacia verificable vale mas que una plausible inventada. En CHILE (Santiago y alrededores), que productora organizo el evento del ABR 18 con DURANTE, EZEQUIEL ARIAS, MATY OWL en el cartel en PARQUE CIUDAD EMPRESARIAL? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la pro",research/informes/archive,iteraciones,2.0,2.0,0.09820171977053876,0.0,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32833,informes,"Consulta FACTICA sobre un evento publico y la organizacion que lo produjo. Buscar en fuentes web actuales (sitios de la productora, ticketeras, prensa, redes del evento), NO en literatura academica. El sujeto es la EMPRESA U ORGANIZACION productora: los nombres de artistas solo sirven para identificar de que evento se habla, y no se investiga ni se perfila a ninguna persona. Responder SOLO con lo que una fuente confirme, citandola. Si no se encuentra, decir explicitamente que no se encontro: una respuesta vacia verificable vale mas que una plausible inventada. En CHILE (Santiago y alrededores), que productora organizo el evento del ABR 18 con DURANTE, EZEQUIEL ARIAS, MATY OWL en el cartel en PARQUE CIUDAD EMPRESARIAL? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la pro",research/informes/archive,llamadas_llm,8.0,8.0,1.0,0.0,1,518,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32833,informes,"Consulta FACTICA sobre un evento publico y la organizacion que lo produjo. Buscar en fuentes web actuales (sitios de la productora, ticketeras, prensa, redes del evento), NO en literatura academica. El sujeto es la EMPRESA U ORGANIZACION productora: los nombres de artistas solo sirven para identificar de que evento se habla, y no se investiga ni se perfila a ninguna persona. Responder SOLO con lo que una fuente confirme, citandola. Si no se encuentra, decir explicitamente que no se encontro: una respuesta vacia verificable vale mas que una plausible inventada. En CHILE (Santiago y alrededores), que productora organizo el evento del ABR 18 con DURANTE, EZEQUIEL ARIAS, MATY OWL en el cartel en PARQUE CIUDAD EMPRESARIAL? REGLAS: el evento es en Chile, si lo que encontras es de otro pais NO sirve. Solo se acepta respuesta con FUENTE VERIFICABLE (URL de la pro",research/informes/archive,profundidad_cadena,2.0,1.0,0.20703480841076957,3.258,1,518,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32834,informes,¿Cuál fue el principal argumento de Clifford Geertz sobre el significado?,research/informes/archive,consultas,1.0,2.0,0.09339102823522089,-7.222,1,520,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32834,informes,¿Cuál fue el principal argumento de Clifford Geertz sobre el significado?,research/informes/archive,duracion_ms,51382.0,72042.5,37149.5,-0.375,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32834,informes,¿Cuál fue el principal argumento de Clifford Geertz sobre el significado?,research/informes/archive,errores,0.0,0.0,0.6706143758014423,0.0,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32834,informes,¿Cuál fue el principal argumento de Clifford Geertz sobre el significado?,research/informes/archive,fuentes,3.0,6.0,0.5788732954894917,3.496,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32834,informes,¿Cuál fue el principal argumento de Clifford Geertz sobre el significado?,research/informes/archive,iteraciones,1.0,2.0,0.09820171977053876,-6.868,1,522,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32834,informes,¿Cuál fue el principal argumento de Clifford Geertz sobre el significado?,research/informes/archive,llamadas_llm,6.0,8.0,1.0,-1.349,1,518,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32834,informes,¿Cuál fue el principal argumento de Clifford Geertz sobre el significado?,research/informes/archive,profundidad_cadena,1.0,1.0,0.20703480841076957,0.0,1,518,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
32835,informes,"Investigacion cultural DESCRIPTIVA (historia, estetica, derecho, contexto social; nada operativo, nada de sintesis quimica ni cultivo, no perfilar personas reales): La falta de estudios sobre la influencia de la globalización en la difusión de drogas de diseño en la cultura electrónica.",research/informes/archive,consultas,1.0,2.0,0.09339102823522089,-7.222,1,520,esfuerzo.py:attachment-contract,2026-08-18T16:54:50+00:00
